"","scenarios","Year","Biomass","relative"
"118","scen5",114,54.3145556212879,0.000325575809790888
"119","scen6",114,60.8759880774999,0.000364906771093684
"120","scen7",114,69.6557075703835,0.000417534731516729
"121","",115,13.8551518125314,8.30514439369288e-05
"122","scen1",115,13.8551518125314,8.30514439369288e-05
"123","scen2",115,22.4882041240854,0.000134800242489184
"124","scen3",115,31.7177662664055,0.000190124678713117
"125","scen4",115,44.853120444201,0.000268861465278112
"126","scen5",115,55.5060401881354,0.00033271788337075
"127","scen6",115,62.8151187824959,0.000376530433339427
"128","scen7",115,72.6206137582045,0.000435307163271202
"129","",116,12.8829503913938,7.72238115215276e-05
"130","scen1",116,12.8829503913938,7.72238115215276e-05
"131","scen2",116,21.9509426825356,0.00013157975533061
"132","scen3",116,31.7681825242174,0.00019042688709494
"133","scen4",116,45.900026272777,0.000275136895667159
"134","scen5",116,56.8135343702633,0.000340555349263158
"135","scen6",116,64.8976718697412,0.00038901380727219
"136","scen7",116,75.7777988850181,0.000454232165833852
"137","",117,11.9789758683755,7.18051491759474e-05
"138","scen1",117,11.9789758683755,7.18051491759474e-05
"139","scen2",117,21.4529454918741,0.000128594628475229
"140","scen3",117,31.8508461833807,0.000190922394928236
"141","scen4",117,47.001173034113,0.000281737460551097
"142","scen5",117,58.2029954251044,0.000348884146266617
"143","scen6",117,67.09305683241,0.00040217352530445
"144","scen7",117,79.1028759623421,0.000474163557146618
"145","",118,11.1384390708988,6.67667493332677e-05
"146","scen1",118,11.1384390708988,6.67667493332677e-05
"147","scen2",118,20.9881740387816,0.00012580866547733
"148","scen3",118,31.9590544251335,0.000191571023744798
"149","scen4",118,48.1504049845538,0.000288626260774581
"150","scen5",118,59.6352631133403,0.00035746953755079
"151","scen6",118,69.3668975503267,0.000415803527881163
"152","scen7",118,82.5694677583861,0.000494943225106731
"153","",119,10.3568871603926,6.20819205015475e-05
"154","scen1",119,10.3568871603926,6.20819205015475e-05
"155","scen2",119,20.551504197888,0.000123191150974376
"156","scen3",119,32.0873785369555,0.000192340232406164
"157","scen4",119,49.3432387767863,0.000295776421968201
