"","scenarios","Year","Yield","relative"
"59","scen1",127,0.917570604788157,0.067720477104188
"60","scen1",128,0.853190374739965,0.0629689518567684
"61","scen1",129,0.793327562642396,0.0585508305973351
"62","scen1",130,0.73766515648193,0.0544427165380097
"63","scen2",100,6.54313840196058,0.482910472531763
"64","scen2",101,5.47542705260318,0.404108992176218
"65","scen2",102,5.09111817448327,0.375745419448576
"66","scen2",103,4.73379331721237,0.349373378224393
"67","scen2",104,4.40416403993457,0.325045384489334
"68","scen2",105,4.10110491810598,0.302678377292382
"69","scen2",106,3.82344615137133,0.282186020565488
"70","scen2",107,3.56995977508396,0.263477685477142
"71","scen2",108,3.33937511298657,0.246459590903648
"72","scen2",109,3.13040876797865,0.231037016870861
"73","scen2",110,2.94179849704282,0.217116804662806
"74","scen2",111,2.77233446218341,0.204609663269224
"75","scen2",112,2.62051548501656,0.193404799563305
"76","scen2",113,2.48483818854515,0.183391258151555
"77","scen2",114,2.36376368787352,0.174455463011816
"78","scen2",115,2.25580091522849,0.166487367221846
"79","scen2",116,2.15940436661102,0.159372906242487
"80","scen2",117,2.07310488233928,0.15300365005857
"81","scen2",118,1.99557956203845,0.147281963192152
"82","scen2",119,1.92563997544637,0.142120134611584
"83","scen2",120,1.8622434778972,0.137441212860646
"84","scen2",121,1.80449718253227,0.133179299224021
"85","scen2",122,1.75163948564312,0.129278184221772
"86","scen2",123,1.70303070338251,0.12569065656018
"87","scen2",124,1.65813187998161,0.122376939091181
"88","scen2",125,1.6164916656764,0.11930372034948
"89","scen2",126,1.57772123120614,0.116442303139554
"90","scen2",127,1.54148202300429,0.113767700818489
"91","scen2",128,1.50747446450855,0.111257803406277
"92","scen2",129,1.47543102298729,0.108892865889146
"93","scen2",130,1.44511039445977,0.106655079042807
"94","scen3",100,6.54313840196058,0.482910472531763
"95","scen3",101,4.86697909444351,0.359203035288949
"96","scen3",102,4.52537590545282,0.333991317718613
"97","scen3",103,4.20775818421359,0.310549826124589
"98","scen3",104,3.91695919905749,0.289087667339836
"99","scen3",105,3.65251631557422,0.269570697045841
"100","scen3",106,3.41378532157107,0.251951369738398
"101","scen3",107,3.19992391788612,0.236167520281865
"102","scen3",108,3.00992535694777,0.222144846572931
"103","scen3",109,2.84267678698859,0.209801215583091
"104","scen3",110,2.69702387419758,0.199051432738752
"105","scen3",111,2.57183045701719,0.189811644653215
"106","scen3",112,2.46538808594888,0.181955760740597
"107","scen3",113,2.37592178261322,0.17535278031051
"108","scen3",114,2.30158748284166,0.169866603857748
