"","scenarios","Year","Yield","relative"
"203","scen6",116,2135.43800212367,0.458052978868839
"204","scen6",117,2282.9913864028,0.489703285337123
"205","scen6",118,2436.66708673002,0.522666832976829
"206","scen6",119,2596.09739889716,0.556864748972291
"207","scen6",120,2760.82470487821,0.592198873929617
"208","scen6",121,2930.37675835025,0.628567910674754
"209","scen6",122,3104.2201552271,0.665857443649689
"210","scen6",123,3281.75037144713,0.703937802010805
"211","scen6",124,3462.29036162933,0.742663759039604
"212","scen6",125,3645.126929655,0.781882333658501
"213","scen6",126,3829.51712991056,0.821434163501974
"214","scen6",127,4014.70624902141,0.861157362011349
"215","scen6",128,4199.93795524391,0.900889695486634
"216","scen6",129,4384.46478013556,0.940470831412271
"217","scen6",130,4567.5561560059,0.979744062496105
"218","scen7",100,1352.97154923911,0.290213365050846
"219","scen7",101,636.797000910518,0.136593412176671
"220","scen7",102,664.811631422111,0.142602570459414
"221","scen7",103,730.800195316685,0.156757164614396
"222","scen7",104,786.639018514713,0.168734632130171
"223","scen7",105,830.53792733932,0.178150979472592
"224","scen7",106,881.674359455389,0.189119780737811
"225","scen7",107,947.212951887258,0.203177855692192
"226","scen7",108,1027.72765142841,0.220448316333465
"227","scen7",109,1122.0922527524,0.240689590813565
"228","scen7",110,1225.200915094,0.262806472636302
"229","scen7",111,1334.90724235484,0.286338558303325
"230","scen7",112,1452.24572112094,0.311507745927267
"231","scen7",113,1578.39751481644,0.338567395907461
"232","scen7",114,1713.51872700981,0.367550992570999
"233","scen7",115,1857.73578634898,0.39848565495329
"234","scen7",116,2010.79763780434,0.431317531570914
"235","scen7",117,2172.13699870343,0.465924939884866
"236","scen7",118,2341.1264710098,0.502173302567568
"237","scen7",119,2517.14076649043,0.53992849484579
"238","scen7",120,2699.44146684638,0.579032125466242
"239","scen7",121,2887.24155054168,0.619315377746524
"240","scen7",122,3079.68522232105,0.660594682992256
"241","scen7",123,3275.81850278977,0.702665411940916
"242","scen7",124,3474.59938664496,0.745304053709724
"243","scen7",125,3674.93980528351,0.788277216805052
"244","scen7",126,3875.73047552549,0.831346959191365
"245","scen7",127,4075.87053730022,0.874277145596093
"246","scen7",128,4274.29233406982,0.916838762928196
"247","scen7",129,4469.98076129341,0.958814070537588
"248","scen7",130,4661.98911618723,1
