"","species","management","time","biomass","harvest1","profit1","BvBMSY","FvFMSY1","FvFMSYtotal"
"17","Coryphaena hippurus","BAU",9,3711.06466955644,153.032543013034,3366.71594628676,1.95097354139027,0.283158581385369,0.283158581385369
"18","Coryphaena hippurus","30% MPA",9,3915.01603489388,113.00999556005,2486.2199023211,2.05819444777004,0.198211006969758,0.198211006969758
"19","Coryphaena hippurus","BAU",10,3713.61097868138,153.137544729626,3369.02598405178,1.952312181962,0.283158581385369,0.283158581385369
"20","Coryphaena hippurus","30% MPA",10,3931.37343408116,113.482164663076,2496.60762258767,2.06679382715626,0.198211006969758,0.198211006969758
"21","Coryphaena hippurus","BAU",11,3715.73839464264,153.225272620026,3370.95599764057,1.95343060285237,0.283158581385369,0.283158581385369
"22","Coryphaena hippurus","30% MPA",11,3945.06403034191,113.877354416797,2505.30179716953,2.07399122020891,0.198211006969758,0.198211006969758
"23","Coryphaena hippurus","BAU",12,3717.51556686754,153.298557569,3372.56826651801,1.95436489430186,0.283158581385369,0.283158581385369
"24","Coryphaena hippurus","30% MPA",12,3956.51222422835,114.207815474618,2512.57194044159,2.08000974194268,0.198211006969758,0.198211006969758
"25","Coryphaena hippurus","BAU",13,3718.99997395129,153.35976981161,3373.91493585542,1.95514527384329,0.283158581385369,0.283158581385369
"26","Coryphaena hippurus","30% MPA",13,3966.07806274157,114.48394087443,2518.64669923746,2.0850386755513,0.198211006969758,0.198211006969758
"27","Coryphaena hippurus","BAU",14,3720.2397172125,153.410892893755,3375.03964366261,1.95579702920627,0.283158581385369,0.283158581385369
"28","Coryphaena hippurus","30% MPA",14,3974.06600541918,114.714519078577,2523.71941972869,2.0892380808977,0.198211006969758,0.198211006969758
"29","Coryphaena hippurus","BAU",15,3721.27503366614,153.453586062382,3375.97889337241,1.95634131371432,0.283158581385369,0.283158581385369
"30","Coryphaena hippurus","30% MPA",15,3980.73281618001,114.906961778112,2527.95315911847,2.09274294339889,0.198211006969758,0.198211006969758
"31","Coryphaena hippurus","BAU",16,3722.13957003067,153.489236801502,3376.76320963305,1.95679581605339,0.283158581385369,0.283158581385369
"32","Coryphaena hippurus","30% MPA",16,3986.29455516582,115.067505717777,2531.4851257911,2.09566684976314,0.198211006969758,0.198211006969758
"33","Coryphaena hippurus","BAU",17,3722.86145393098,153.519005005201,3377.41811011443,1.95717532342253,0.283158581385369,0.283158581385369
"34","Coryphaena hippurus","30% MPA",17,3990.93269774981,115.201389325955,2534.430565171,2.0981052048629,0.198211006969758,0.198211006969758
"35","Coryphaena hippurus","BAU",18,3723.46419348171,153.543860073608,3377.96492161937,1.95749219446105,0.283158581385369,0.283158581385369
"36","Coryphaena hippurus","30% MPA",18,3994.79943877277,115.313005825591,2536.88612816301,2.10013802026736,0.198211006969758,0.198211006969758
"37","Coryphaena hippurus","BAU",19,3723.96743198228,153.564612034121,3378.42146475066,1.95775675600525,0.283158581385369,0.283158581385369
"38","Coryphaena hippurus","30% MPA",19,3998.02225594024,115.406034960221,2538.93276912486,2.10183231330247,0.198211006969758,0.198211006969758
"39","Coryphaena hippurus","BAU",20,3724.38758052801,153.581937628289,3378.80262782236,1.95797763566356,0.283158581385369,0.283158581385369
"40","Coryphaena hippurus","30% MPA",20,4000.70781228056,115.483555641462,2540.63822411217,2.10324415864347,0.198211006969758,0.198211006969758
"41","Coryphaena hippurus","BAU",21,3724.73834791668,153.596402163476,3379.12084759647,1.95816204039789,0.283158581385369,0.283158581385369
"42","Coryphaena hippurus","30% MPA",21,4002.94527725447,115.548141815443,2542.05911993974,2.10442043428202,0.198211006969758,0.198211006969758
"43","Coryphaena hippurus","BAU",22,3725.0311842671,153.608477806285,3379.38651173828,1.95831598974195,0.283158581385369,0.283158581385369
"44","Coryphaena hippurus","30% MPA",22,4004.80914204506,115.601943728342,2543.24276202353,2.10540030157482,0.198211006969758,0.198211006969758
"45","Coryphaena hippurus","BAU",23,3725.27565222159,153.618558889773,3379.608295575,1.95844451094904,0.283158581385369,0.283158581385369
"46","Coryphaena hippurus","30% MPA",23,4006.36159845095,115.646756595001,2544.22864509001,2.10621645587062,0.198211006969758,0.198211006969758
"47","Coryphaena hippurus","BAU",24,3725.47973742861,153.626974716766,3379.79344376886,1.9585518022184,0.283158581385369,0.283158581385369
"48","Coryphaena hippurus","30% MPA",24,4007.65454378305,115.68407847183,2545.04972638026,2.10689618052056,0.198211006969758,0.198211006969758
"49","Coryphaena hippurus","BAU",25,3725.65010815117,153.634000265295,3379.94800583649,1.95864136917601,0.283158581385369,0.283158581385369
"50","Coryphaena hippurus","30% MPA",25,4008.73126694581,115.715158926868,2545.73349639109,2.10746223328142,0.198211006969758,0.198211006969758
"51","Coryphaena hippurus","BAU",26,3725.79233227651,153.639865137378,3380.07703302231,1.95871613896048,0.283158581385369,0.283158581385369
"52","Coryphaena hippurus","30% MPA",26,4009.62786390416,115.741039898332,2546.30287776331,2.10793359045215,0.198211006969758,0.198211006969758
"53","Coryphaena hippurus","BAU",27,3725.91105867481,153.644761037685,3380.18474282906,1.95877855556659,0.283158581385369,0.283158581385369
"54","Coryphaena hippurus","30% MPA",27,4010.37442424533,115.76258994566,2546.77697880452,2.10832607067073,0.198211006969758,0.198211006969758
"55","Coryphaena hippurus","BAU",28,3726.01016873458,153.648848022374,3380.27465649222,1.95883065951021,0.283158581385369,0.283158581385369
"56","Coryphaena hippurus","30% MPA",28,4010.99602466169,115.780532927162,2547.17172439756,2.10865285720603,0.198211006969758,0.198211006969758
"57","Coryphaena hippurus","BAU",29,3726.09290295846,153.652259719502,3380.34971382904,1.95887415438193,0.283158581385369,0.283158581385369
"58","Coryphaena hippurus","30% MPA",29,4011.51355994891,115.795471987434,2547.50038372354,2.10892493482849,0.198211006969758,0.198211006969758
"59","Coryphaena hippurus","BAU",30,3726.16196670975,153.655107689675,3380.41236917285,1.95891046243998,0.283158581385369,0.283158581385369
"60","Coryphaena hippurus","30% MPA",30,4011.94443752385,115.807909605159,2547.7740113135,2.10915145493071,0.198211006969758,0.198211006969758
"61","Coryphaena hippurus","BAU",31,3726.2196185335,153.657485068132,3380.4646714989,1.95894077104216,0.283158581385369,0.283158581385369
"62","Coryphaena hippurus","30% MPA",31,4012.30315748303,115.818264336949,2548.00181541287,2.1093400404746,0.198211006969758,0.198211006969758
"63","Coryphaena hippurus","BAU",32,3726.26774391661,153.659469606375,3380.50833134026,1.95896607142291,0.283158581385369,0.283158581385369
"64","Coryphaena hippurus","30% MPA",32,4012.60179679204,115.826884793847,2548.19146546463,2.10949704053851,0.198211006969758,0.198211006969758
